filename,smiles
PEO-0079.png,CCCCCN1/C(=C/C=C/2\CCC\C(=C2/SCC(CC)CCCC)\C=C\C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)/C4=C5C(=CC=C4)C=CC=C51
    PEO-0080.png,CCCCCN(C)C1=CC=C(C=CC2=CC=C(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(C)C)C4=NSN=C24)C=C1
PEO-0081.png,CCC(C)CS/C/1=C(/CCC\C1=C/C=C/2\C3=CC=CC4=CC=CC(=C43)N2C)\C=C\C5=C(C#N)C(=C(C#N)C#N)OC5(C)C
PEO-0082.png,CCCCCC1N(C)C2=CC=CC3=C(C=CC(=C32)N1C)N=NC4=C(C=C(C=C4F)N=NC5=C(C=C(C=C5)[N+](=O)[O-])F)F
PEO-0083.png,CCCCC(CC)CS/C/1=C(/CCC\C1=C/C=C/2\C3=CC=CC4=CC=CC(=C43)N2C)\C=C\C5=C(C#N)C(=C(C#N)C#N)OC5(C)C
PEO-0084.png,CCCCCOC1=C(C=C2CCCN3CCCC1=C23)N=NC4=CC=C(C=C4)N=NC5=CC=C(C=C5)[N+](=O)[O-]
PEO-0085.png,CC(C)C1=CC2=C(C)C=C(C2=C(C)C=C1)N=NC3=CC=C(C=C3)N=NC4=CC=C(C=C4)[N+](=O)[O-]
PEO-0086.png,CCCCCCCCN1C2=CC=CC=C2C3=C1CCCC3=CC=C4CCCC(=C4Cl)C=CC5=C(C#N)C(=C(C#N)C#N)OC5(C)C
PEO-0087.png,CCC(C)CS/C/1=C(/CCC\C1=C/C=C/2\C(C)(C)C3=C(C=CC=C3)N2C)\C=C\C4=C(C#N)C(=C(C#N)C#N)OC4(C)C
PEO-0088.png,CCCCCCCCN1C2=CC=CC=C2C/3=C1CCC\C3=C/C=C/4\CCC\C(=C4/SCC(C)CC)\C=C\C5=C(C#N)C(=C(C#N)C#N)OC5(C)C
PEO-0089.png,CC(C)(C)CCN1C2=CC=CC=C2C3=C1CCCC3=CC=C4CCCC(=C4Cl)C=CC5=C(C#N)C(=C(C#N)C#N)OC5(C)C
PEO-0090.png,CC(C)C1=CC2=C(C)C=C(/C=C/3\CC/C(=C3/Cl)/C=C/C4=C(C#N)C(=C(C#N)C#N)OC4(C)C)C2=C(C)C=C1
PEO-0091.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)[N+](=O)[O-]
PEO-0093.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C=C2)C(=O)OC3=CC=C(C(=C3)F)[N+](=O)[O-]
peo-0094.png,CC1(C)C(=C(C#N)C(=C(C#N)C#N)O1)/C=C/C/2=C(/C(=C/C=C/3\CCCC4=C3C5=CC=CC=C5N4CCOCCOC)/CCC2)\Cl
PEO-0095.png,CCC(C)CS/C/1=C(/CCC\C1=C/C=C/2\CCCC3=C2C4=CC=CC=C4N3CCOCCOC)\C=C\C5=C(C#N)C(=C(C#N)C#N)OC5(C)C
PEO-0096.png,CC(C)(C)C1C/C(=C(\C(=C\C=C\2/CCCC3=C2C4=CC=CC=C4N3CCOCCOC)\C1)/Cl)/C=C/C5=C(C#N)C(=C(C#N)C#N)OC5(C)C(F)(F)F
PEO-0097.png,CCCCCOC1=C(C=CC(=C1)N(C)C)[N+](=NC2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)[N+](=O)[O-])[O-]
PEO-0098.png,CCC(C)CS/C/1=C(/CCC\C1=C/C=C/2\C(C)(C)C3=CC(=CC=C3N2C)Cl)\C=C\C4=C(C#N)C(=C(C#N)C#N)OC4(C)C
peo-0099.png,CCCOC1=CC(=CC=C1C(=O)OC2=CC(=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)N=NC5=CC=C(C=C5)[N+](=O)[O-])OC)OCCC)OC
PEO-0100.png,CCCCCOC1=CC(=CC=C1N=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OCCC)N(C)C
PEO-0101.png,CCCCCOC1=CC(=CC=C1[N+](=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OCCC)[O-])N(C)C
PEO-0102.png,CCCCCOC1=CC(=CC=C1N=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OC)N(C)C
PEO-0103.png,CCCCCOC1=C2CCCN3CCCC(=C23)C=C1N=NC4=CC=C(C=C4)C(=O)OC5=CC=C(C=C5)[N+](=O)[O-]
PEO-0104.png,CCCCCOC1=C2CCCN3CCCC(=C23)C=C1N=NC4=CC=C(C=C4)C(=O)OC5=CC(=C(C=C5)C(=O)OC6=CC=C(C=C6)[N+](=O)[O-])OC
PEO-0105.png,CCCCCOC1=C2CCCN3CCCC(=C23)C=C1N=NC4=CC=C(C=C4)C(=O)OC5=CC(=C(C=C5)C(=O)OC6=CC(=C(C=C6)C(=O)OC7=CC=C(C=C7)[N+](=O)[O-])OC)OC
PEO-0106.png,CCCCCOC1=CC(=CC=C1N=NC2=CC(=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OC)F)N(C)C
PEO-0107.png,CCCCCOC1=C(C=CC(=C1)N(C)C)[N+](=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OC)[O-]
PEO-0108.png,CCCCCOC1=C(C=CC(=C1)N(C)C)[N+](=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC(=C(C=C4)[N+](=O)[O-])F)OC)[O-]
PEO-0109.png,CCCCCOC1=C(C=CC(=C1)N(C)C)[N+](=NC2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)N=NC4=CC=C(C=C4)[N+](=O)[O-])[O-]
PEO-0110.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CN=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OC
PEO-0111.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C=C2)C(=O)OC3=CC=C(C=C3)N=NC4=CC=C(C=C4)[N+](=O)[O-])F
PEO-0112.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OC)S1
PEO-0113.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C=C2)C(=O)OC3=CC(=C(C(=C3)F)N=NC4=CC=C(C=C4)[N+](=O)[O-])F)F
PEO-0114.png,CCCCCOC1=C(C=C2CCCN3CCCC1=C23)N=NC4=CC=C(C=C4)C(=O)OC5=CC(=C(C(=C5)F)N=NC6=CC=C(C=C6)[N+](=O)[O-])F
PEO-0115.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C=C2)C(=O)OC3=CC(=C(C4=CC(=C(C#N)C(=C4)F)F)C(=C3)F)F)F
PEO-0116.png,CN(C)C1=CC=C(/C=C/C2=CC(=C(C=C2)C(=O)OC3=CC(=C(C4=CC(=C(C#N)C(=C4)F)F)C(=C3)F)F)OC)S1
PEO-0117.png,CCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C=C2)C(=O)OC3=CC(=C(C(=C3)F)N=NC4=CC(=C(C#N)C(=C4)F)F)F)F
PEO-0118.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(C(=C3)F)N=NC4=CC=C(C(=C4)F)[N+](=O)[O-])F)S1
PEO-0119.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C=C2)C(=O)OC3=CC=C(C=C3)C4=CC=C(C=C4)[N+](=O)[O-])F
PEO-0120.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)F)C(=O)OC3=CC(=C(C(=C3)F)N=NC4=CC(=C(C=C4)[N+](=O)[O-])F)F
PEO-0121.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)F)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C=C3)OC
PEO-0122.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C=C3)OC)S1
PEO-0123.png,CC1=C(C=C(C(=C1)N=NC2=CC=C(C(=C2)F)[N+](=O)[O-])C(F)(F)F)OC(=O)C3=CC=C(/C=C/C4=CC=C(N(C)C)S4)C=C3OC
PEO-0124.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)C(F)(F)F)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C(=C4)F)[N+](=O)[O-])C=C3)OC
PEO-0125.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(C(=C3)OC)C4=CC=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])S4)S1
PEO-0126.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(/C=C/C4=CC(=C(C=C4)C#N)F)C(=C3)OC)S1
PEO-0127.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)C(F)(F)F)S1
PEO-0128.png,CN(C)C1=CC2=C(C=C(/C=C/C3=CC=C(C(=C3)OC)C(=O)OC4=CC(=C(C5=CC(=C(C#N)C(=C5)F)F)C(=C4)F)F)S2)S1
PEO-0129.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(C(=C3)F)N=NC4=CC(=C(C=C4)C#N)C#N)F)S1
PEO-0130.png,CC1=C(C(=CC(=C1)/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C)OC(=O)C3=CC=C(/C=C/C4=CC=C(N(C)C)S4)C=C3OC
PEO-0131.png,CC(C)OC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=C(/C=C/C4=CC=C(N(C)C)S4)C=C3OC
PEO-0132.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(/C=C/C5=CC=C(N(C)C)S5)C=C4OC
PEO-0133.png,CCCCCOC1=CC(=CC=C1N=NC2=CC=C(C(=C2)F)C(=O)OC3=CC=C(C4=CC=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OCCC)C(=C3)OC)N(C)C
PEO-0134.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(/C=C/C5=CC=C(N(C)C)S5)C=C4F
PEO-0135.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C=C2)N=NC3=CC=C(C=C3)[N+](=O)[O-]
PEO-0136.png,CN(C)C1=CC(=C(C=C1)N=NC2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(C4=CC=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)C(=C3)OC)OC
PEO-0137.png,CN(C)C1=CC=C(N=NC2=CC=C(C(=C2)F)C(=O)OC3=CC=C(C4=CC=C(C=CC5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)C(=C3)OC)S1
PEO-0138.png,CN(C)C1=CC(=CC=C1N=NC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(/C=C/C5=CC=C(N(C)C)S5)C=C4OC
PEO-0139.png,CN(C)C1=CC(=C(C=C1)N=NC2=CC=C(C(=C2)OC)N=NC3=CC=C(C=C3)[N+](=O)[O-])OC
PEO-0140.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(C=C4OC)N=NC5=C(C=C(C=C5)N(C)C)OC
PEO-0141.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(C=C4OC)N=NC5=CC6=C7C(=C5)CCCN7CCC6
PEO-0142.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(C=C4OC)N=NC5=CC6=C(C=C5OC)N(C)CCC6
PEO-0143.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(C=C4OC)N=NC5=CC=C(N(C)C)S5
PEO-0144.png,CN(C)C1=CC=C(/C=C/C2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(C4=CC=C(C(=C4)OC)N=NC5=CC=C(C=C5)[N+](=O)[O-])C(=C3)OC)S1
peo-0145.png,CN1CCCC2=C1C=C(C(=C2)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC=C(C5=CC=C(/C=C/C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC)C(=C4)OC)OC
peo-0146.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)[N+](=O)[O-])C(=O)OC3=CC=C(C4=CC=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)C(=C3)OC
PEO-0147.png,CN1CCCC2=C1C=C(C(=C2)N=NC3=CC=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC(=C(C#N)C(=C6)F)F)C(=C5)F)F)OC
PEO-0148.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=NC=C(C(=O)OC3=CC(=C(C4=CC(=C(C#N)C(=C4)F)F)C(=C3)F)F)S2
PEO-0149.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=NC=C(C(=O)OC3=CC=C(C4=CC=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OCCC)C(=C3)OC)S2
